# charactristic, type, id, mat1, mat2, tmat, weight, delta
d50899cc85ecdd6ac00bd49a40893ab1,32,0,19a50334,e2d078b5,73f7f7bf,57,0
c649d7ef3ee82386d4beffd909791f3d,32,0,0eb201d6,e268789b,8ff277bf,75,0
8e179917f032fe1cb9c14397266b33c9,32,0,b00b1601,dfa077e9,e0171fff,65,0
f6c524f77ed5526bb9fef9178d23878d,32,0,8c371186,de407791,c40eaf7d,75,0
8b2f74a2158e473b233b2803c999ff25,32,0,308b0611,dba076e9,9457cbbf,63,0
95bbec460c70eb9ddb49e731273770cd,32,0,23980473,db3876cf,29cb37ff,69,0
8e1229b76c1a8f4f898b25da912a7a45,32,0,259e04b3,db0876c3,c47ff37f,61,0
f6c7fccfd1753520e55b3dd5ad3c035d,32,0,6ad10d5a,d970765d,5fb6f3ff,73,0
f160b4d8cbf5dce567c7614128ba7aed,32,0,48f3091e,d8607619,53c5c3fd,69,0
9b7f79df16a16ad8abe3ffd7cb582f1d,32,0,b3091661,d7b075ed,78a3bdff,79,0
f5d1d7095ad6f03715d963cd71533bb5,32,0,8d3711a6,d6407591,d50fbf7f,71,0
aeb2372705169ad57903d05edcb9b3e5,32,0,813b1027,d6207589,a937b9ff,67,0
e3aaaca7abced0b7c733e7d8f74e5605,32,0,fc461f88,d5c87573,ddf1afff,73,0
d35867726e4d8f85e3c6014a9803cb4d,32,0,3d8707b0,d3c074f1,5c0d9fff,61,0
e695298a7dfa7f8831262ec38fe257b5,32,0,0fb501f6,d2507495,7c0dbfff,69,0
ece0dfc2f608d21f339234a93a64493d,32,0,5ae00b5c,d0f8743f,2dd7defd,63,0
eefa8d9d08a56affbbaf1105ce402af9,32,0,bf0617e0,cfc873f3,34773adf,69,0
8f1be08e853c83ebc17e38230e2068e5,32,0,b20b1641,cfa073e9,0243bbff,59,0
ae30a842370f64cf85b7607dd5b7a821,32,0,b50c16a1,cf9873e7,6760b7ff,63,0
ab0845f7d2b3dde81f4d0be93a4564cd,32,0,358c06b1,cb9872e7,3b72f5fd,67,0
caee407c6ca222e4097380406d7beb8d,32,0,4bf2097e,c868721b,d761b5ff,59,0
e506f5b1f7c8529d51ff6277cdddb9c5,32,0,af1715e2,c74071d1,63903eff,75,0
e79ce0b394dc732c79d3333a10e84515,32,0,98201304,c6f871bf,ae703bff,63,0
aa8313ab098c2f56ab0ca633ac416da9,32,0,962e12c5,c68871a3,61555eff,59,0
e2a1bda6ed48bb58d3633ee3485bc075,32,0,8d3511a6,c6507195,c79771ff,67,0
a26cf0e1e16aa3708194ed14c4f28ff1,32,0,f44c1e89,c5987167,6edecfff,61,0
be627d079b802e6751ca736bf769fcc9,32,0,d0681a0d,c4b8712f,9e5a77ff,71,0
8c0aa3d03d1750e45d13c4b445119d51,32,0,269e04d3,c30870c3,dce7f77f,55,0
b4123bef8c5af2a363340f4cf5aeabcd,32,0,10a80215,c2b870af,3b1bffbf,69,0
afbbfe1eec30967131f6cda743b3a145,32,0,16ae02d5,c28870a3,7c4dbdff,71,1
fc37fd7a5b1670b577b4351386eacb4d,32,0,78c00f18,c1f8707f,f9e6f7ff,73,0
e2a3659e42e8dc138fc6fa21684444a5,32,0,6bd30d7a,c1607059,938cf5bf,59,0
c3882d52f0db3b37cb0fa27fb3d38461,32,0,6cd40d9a,c1587057,f6b17eff,67,0
98ebcd7caf1b51d5a7d511ec1e390c31,32,0,60d80c1b,c138704f,e7fdd3ff,67,0
f64563aae36ccb3a19ef8df6a4321899,32,0,5ee60bdc,c0c87033,83eb9f7f,67,0
9f61bfd525a976670a937125f0d64879,32,0,9c2b1385,bea06fa9,eb26ff7f,67,0
e28937b8e152047cccf364f39473b401,32,0,c67118ce,bc706f1d,f98bb77f,61,0
fbb83f734d8c2654eab83397df44c689,32,0,11a60234,bac86eb3,c1cfadff,69,1
84caa21cea6375fe04f4770c66d4c621,32,0,7ccb0f99,b9a06e69,8dfa7dfd,61,0
e972270c2db72a064a4cb50e00b0ea61,32,0,a51314a2,b7606dd9,6c0f3dff,55,1
f8a97c2df5a7f55b76d5cf009475333d,32,0,853310a6,b6606d99,e5cd7dff,73,0
a46864b42ccf072fa8d9464a0b588b51,32,0,3e8807d1,b3b86cef,877f67ff,57,0
8f31b2a826865b84824ba6f1f2179841,32,0,1fa903f5,b2b06cad,b7d577ff,57,0
91a52a4c3f78f7227a3969c31cb917a9,32,0,0cba0197,b2286c8b,b9f7ffff,65,0
cac1a2fa53308bd87a0c78df260d52a5,32,0,73c50e78,b1d06c75,781b6bff,61,0
c79433606c7340c336dae84fa84267d5,32,0,a51014a2,af786bdf,37bd9bff,61,0
e9f0b8691faed41cb6f8052d09bef1a5,32,0,91241224,aed86bb7,98478fff,67,0
f764208d065078ba4e8aca1fe7107e4d,32,0,82371046,ae406b91,56fef37f,61,1
ee5098e636a62bc1588bfb361b664549,32,0,c075180e,ac506b15,907e7dff,63,0
ecc855dcfa126d3b2c026eb9e64c3d49,32,0,11a40234,aad86ab7,10e7ffff,65,0
b296e8e7dc46cfadea68d0f313153079,32,0,08bd0117,aa106a85,596c51ff,67,0
f25ba5a0d064d785b89f03049fbc7ffd,32,0,71c40e38,a9d86a77,886feeff,69,0
9b5243618693a4af8439c38aa03112e5,32,0,6dd80dbb,a9386a4f,fbff6bff,55,1
875cce87fc7929b854675df593aa61dd,32,0,49fc093f,a8186a07,08ecf5bf,71,0
f3d79b6438d3332360310c519ee6bbc5,32,0,a1151422,a75069d5,5d7fd97f,65,0
fc9858a1f93d40d8a4dab96de48ded71,32,0,92261244,a6c869b3,e45d7fff,67,0
c327888952f00b5a18612e01d1b4a25d,32,0,863210c6,a668699b,fd49b75f,53,0
a05b98008ff5d5e72673f4e55bbfd1cd,32,0,cf7b19ef,a4206909,d8633dff,71,0
b4b82e94b259b39d8010e57f2088c47d,32,0,6fdb0dfb,a1206849,6e93adff,59,0
c957ce61452ad79e2a9f5226d373f559,32,0,46f208de,a068681b,fdb7bd5f,69,0
d2fe0b902540b34c785d90cd656effd1,32,0,40f4081e,a0586817,7cefbfff,65,0
84483d79d87a8be4f840c72f6fdadde5,32,0,48fc091f,a0186807,832eb7ff,69,0
b364eeeeb14f05d47b733ffaf958f1b9,32,0,9b281365,9eb867af,9923f6ff,77,0
f6939624f771c390efdb435bba1cf601,32,0,84371086,9e406791,1737b7ff,69,0
9f9d187d920ea6a2bf92215a12cf5645,32,0,eb581d6b,9d38674f,e1d6e7ff,63,0
90d2dbb853e0d5597b79946668a400f1,32,0,d86b1b0d,9ca06729,c7de6cff,61,1
9d070d7ff11a871397be7017cffaaa95,32,0,dc6f1b8d,9c806721,eb172c7f,71,0
efa72e4fc78790ebf9da7272466acd05,32,0,c67518ce,9c506715,5120e7ff,71,1
efa5f6776827f7a0a57fb6b0667549d5,32,0,20930412,9b6066d9,1d7befff,75,0
fb43f043c9a3e0893356c167aa0315e9,32,0,15a602b4,9ac866b3,7413ffff,61,1
c4fc206b626eab0b8fed560b9f3a5ac5,32,0,01b20036,9a68669b,feefff7f,67,0
f3ac130921456caf19ce8a40c2b0f7b1,32,0,77c40ef8,99d86677,6d3b99ff,59,0
b65b6bc3677baaeb8d66f6e181f4f009,32,0,68db0d1b,99206649,3d67afff,71,0
d191700318d54e9cad858c06c5480f9d,32,0,972512e4,96d065b5,a100277f,55,0
a60c0e2657dc9110695183ba146bed6d,32,0,982a1305,96a865ab,0bd797ff,59,0
aee485f48cb20b2e2f266a12eb86c269,32,0,893b1127,96206589,65e522ff,61,0
b0777588a6c4b190bbbb07af927680dd,32,0,e95b1d2b,95206549,785be7ff,65,0
d4a99db6fd69f7bb377fe7922abac371,32,0,17a502f4,92d064b5,985bebff,79,0
9463b869c2c3f98b096796ea314d41a9,32,0,1daf03b5,928064a1,797ebd7f,61,0
99b1063653b1bdd9894fd014014d2691,32,0,6ad80d5b,9138644f,aed8ffdd,57,0
ff77646f59112459d113d1476dba8229,32,0,972612e4,8ec863b3,37eaedff,65,0
a9c15286a42b1cf1510e86a5670ea01d,32,0,9f2e13e5,8e8863a3,ddb17dff,55,0
cd1d628050263d91816fa25affdd6761,32,0,873610e6,8e486393,b44ef5fd,63,0
a9c63a1e97a30ae93de1242af0506d41,32,0,ec5d1d8b,8d106345,acbcf5ff,59,0
d11487fe1944a69e3dde9eaa5b18d905,32,0,d0611a0c,8cf0633d,fedcfdff,65,0
d429daeb60d06eea976e937303ab5c65,32,0,c57418ae,8c586317,dc6f1a7f,67,0
9c09acde2bb49dafb3a4cf61c7ae7569,32,0,38890711,8bb062ed,1cee75ff,71,0
de5ef49b4482a436c97f4ddb9632c63d,32,0,76c70ed8,89c06271,598faf7d,69,0
b5cd07587161f6adddf5dc18748a57f5,32,0,5dec0bbd,88986227,d27279ff,71,0
daef974ad5a188e4bb614f57cfdb8765,32,0,b3031660,87e061f9,f00f76df,73,1
e7ca52601d78e2d72ff6897627d73499,32,0,90201204,86f861bf,d1ddefff,69,0
e5572ffa4de4d57e6b357ab46dbc0515,32,0,d4641a8c,84d86137,58edaffd,73,0
dae8ffd2e6299efcd78eedd858854a39,32,0,c070180e,8478611f,6965ed5f,73,0
b6dc4406c94a25a24198208f3fbba241,32,0,c979192f,8430610d,8b3e2fff,55,0
d202ac3892e76389cd5cc0b28777e1ed,32,0,378706f0,83c060f1,0f6e34df,63,0
f95b7a2498ae3f22e7ce20097e38f2fd,32,0,16a602d4,82c860b3,e3b3e3ff,69,0
c9ac0151c1051143f371a0d6a6342639,32,0,42f2085e,8068601b,176fd5ff,53,0
9f1a37b83c3f29eb736cf734ac80040d,32,0,4afa095f,8028600b,95ade7fd,65,0
fee409b0f7ec68d097a2f5e6244227f9,32,0,89261124,7ec85fb3,7adbfedf,67,0
daf21c693c4b478079dba061a766625d,32,0,9b341366,7e585f97,e4215e7f,63,0
9d9819392ae9b66da9b02f02ae495469,32,0,c06f180d,7c805f21,a4bcbf7f,61,0
d2184f834885baf563098d0b7894c989,32,0,6cc30d98,79e05e79,4df753ff,57,0
bfa0ca938f51e50d2db14f091ef0e5c9,32,0,b51b16a3,77205dc9,8cc736ff,65,0
c24a9ac6e40af05db7749e1d5a4a9d61,32,0,09a70134,72c05cb1,871f78ff,63,0
801dc2838b3cc9c4cdaf1ca70bd62e35,32,0,47e908fd,70b05c2d,6d11bbfd,61,0
85209f96f2a801b0671f117e5365ab55,32,0,52fc0a5f,70185c07,07ff777f,61,0
a9de019de261b4decf11ad512facc1f5,32,0,51ff0a3f,70005c01,4c973dff,67,0
96e196e8d415660dd3bb4edc338411cd,32,0,973a12e7,6e285b8b,5d9ffb7f,63,0
f70793636a049901c585c57564ba9e8d,32,0,e9441d28,6dd85b77,cd73fedf,61,0
85a7b0535c998ef9abe1c710ed2af91d,32,0,f35e1e6b,6d085b43,d09bf77f,67,1
9e0bc502a0db9b78c96963b6ec76ba19,32,0,60cd0c19,69905a65,50077fff,65,0
dc5bf5dffc65b4f9df5d43832ab4c411,32,0,5df00bbe,68785a1f,a3ffd7bf,73,0
914406c76135e8830d82d68a961decad,32,0,53fe0a7f,68085a03,bc4db7ff,57,0
ed27d8f67ef168267fa36e8664bc19b1,32,0,aa061540,67c859f3,3994fadf,71,0
8b61fdf2e9e868f787ee1b34215a221d,32,0,852910a5,66b059ad,897f7bff,67,0
89fc8068b9745f5ec32de8f66b311391,32,0,c16d182d,64905925,7bed2bff,65,0
bb968687b043469693519bebf956f6d9,32,0,d17d1a2f,64105905,87f6ffff,69,0
bea903aa6677e9a9654452f081faf769,32,0,228e0451,638858e3,d6d6fd7f,67,0
8e5910470c54d1d01d1470a0cea8eef1,32,0,05a900b5,62b058ad,5c7b7fff,55,0
c67bbe4ae89045de657be8702ab2432d,32,0,1eb203d6,6268589b,d63d797f,65,0
aa4f059ec7f3fe80f36d25274d8cab55,32,0,17bb02f7,62205889,3ea7f9ff,69,0
c67cd6d2db1853c609944affbdec8e71,32,0,6dc10db8,61f0587d,add33dff,69,0
bc347e3036ebde002187a132cb91c6e5,32,0,66ca0cd9,61a8586b,8fe7fdff,61,0
8b6325ca46480fbcdb4bdff60145a6cd,32,0,63cf0c79,61805861,a5defdff,65,0
b4dcf5e2ed85443e67f0489a347ce9e1,32,0,77db0efb,61205849,6b3ff97f,67,0
e863d5b6b1539895f049218c40465475,32,0,8f2411e4,5ed857b7,3963dfff,57,0
da0ebbc18bec9745ccdaf01e457f7c61,32,0,ec471d88,5dc05771,a91affff,69,0
816d5befd42cfda7a000438de895f431,32,0,e04b1c09,5da05769,641f3fff,63,0
83f596d51898bb5dd489d60215bf8c31,32,0,319a0633,5b2856cb,6eeeeedf,63,0
e08eeec4f61573f88674ae6908ea32fd,32,0,0ba00174,5af856bf,9ddee7fd,67,0
e5b3b3d18f81bb8c2cc4a3b05059b79d,32,0,1eb503d6,5a505695,407dbeff,65,0
f46f8068641972c97cb27b3153c2a39d,32,0,4de609bc,58c85633,edefe7fd,63,0
b9707370f9492eb3ae6dee38ef6b8b21,32,0,43e8087d,58b8562f,c40befff,71,0
985b3bbc4b7ac997eaa4b66634fc4be5,32,0,44ef089d,58805621,e49effff,71,0
cbd05040cfd4394bc009ec5d66fbecb1,32,0,59f20b3e,5868561b,59e3e1ff,63,0
e105b8982d2a8146323503b39eee3b99,32,0,a8021500,57e855fb,19adb7ff,59,0
faab15f17ec8f38c0c1863d7bfadfc4d,32,0,dd771bae,54405511,a0b1fedd,73,0
8faea6eefd756afabc45f9e493a466bd,32,0,03a90075,52b054ad,67b3bedf,77,0
a35038e5edbcdf94144b45cbef6d0c1d,32,0,00aa0015,52a854ab,a1bd41bf,67,0
827b70295f8f38b050821d9534faccd9,32,0,07ad00f5,529054a5,943375ff,61,0
d1f01bd5db21c86c7a2f47ae66fd6b8d,32,0,1ab00356,5278549f,e6dbdcff,71,0
f0db531969122f483ee61ff0bd6aab49,32,0,1db703b6,52405491,bd7eeeff,67,0
874145a41593e6dc96ddb2c3fb1784e5,32,0,61cb0c39,51a05469,a21af5ff,65,0
b7b156497fb0dea5ee8d9093b4459d7d,32,0,46ec08dd,50985427,10ef33ff,71,0
deb8b0882947ad8fd22b501d8bc8f065,32,0,5af00b5e,5078541f,a2cfbd7f,61,0
fd89aa1b65d9f24b1edf2defa47b5365,32,0,b8111702,4f7053dd,1c73fcff,75,0
bd438fc45a73fc7b20c75c97bf8cd1bd,32,0,b21b1643,4f2053c9,7de52bfd,73,0
e4bd1270552fa13008de1cc6580d6861,32,0,fa531f4a,4d605359,5ee237ff,55,0
b091319bcb01b829a0ef1a698f8cb685,32,0,c56c18ad,4c985327,636dbfff,59,0
d17284b0e9383676869bf78d6ff37049,32,0,2e8705d0,4bc052f1,6dffbb7f,67,0
99502abd0dfca278fef46f5d8be9dd95,32,0,359c06b3,4b1852c7,9df3b7ff,73,1
a9a0395067df9a0186a44d0dc4bbc40d,32,0,12bb0257,4a205289,573b7cff,57,0
db0772f862ca9be1842fede7da756ec1,32,0,7bd20f7a,4968525b,fcefb4df,71,0
8f2b5113fce482f82c1eeb480df4b025,32,0,44ed089d,48905225,edc23b7d,61,0
fba004f0384e98631848baec00b86a3d,32,0,ac041580,47d851f7,081a7bff,55,0
aab17a0edff4490e1ac9b19a8f8a31b9,32,0,862e10c5,468851a3,5ae3fdff,65,0
c127396d763f6ac63e094614da73e9fd,32,0,38900712,437850df,d82d6fff,69,0
e00b1939f7849bfa162fbcc596bae465,32,0,4ce4099c,40d85037,3dbdfaff,67,0
9dc9c37290c5318e937a37c10e28e8b9,32,0,bb1c1763,3f184fc7,fdf7b7ff,61,0
f3676da4dcb2ab612d40abdbb423fc11,32,0,852210a4,3ee84fbb,74577fff,67,0
d771787d17158431c339fe5c3707b9b5,32,0,973012e6,3e784f9f,b0179fff,69,0
fb888eee3454274707d8e0fcdc901e49,32,0,e7401ce8,3df84f7f,d1834bfd,63,0
c6ad4bc4fc8d4d74934f26dd349cadb5,32,0,c463188c,3ce04f39,aaac7eff,69,0
d0d380ca91bd1ca771efc48505c08989,32,0,20870410,3bc04ef1,b5cdfdff,57,0
8c1728f3d4fd9f809fa92b822dac7869,32,0,0ea901d5,3ab04ead,5fdf7dff,65,0
a274cb6294a81d477364646f1b0e2345,32,0,49ee093d,38884e23,c4bab5ff,59,0
98f6465f46f19eb1656ffeda7684e909,32,0,48ef091d,38804e21,08eef9ff,71,0
d0d4e852a2350abf1d00660a929e44d5,32,0,53f40a7e,38584e17,227eb5ff,55,0
9dcb1b4a3f6556c5cfdff3032e376c69,32,0,5dfa0bbf,38284e0b,615bb2df,73,0
bd6c6d4265e1554753b8a408f4fa6895,32,0,8a2c1145,36984da7,64f3bc7f,63,1
d462e31b009e307503f1c6095c29c8d1,32,0,e5431ca8,35e04d79,7059f7ff,55,0
a3ff9d3e4f97eff9c725c9b58d0a2a21,32,0,ea4c1d49,35984d67,d80ffdff,73,0
c723ad38bb9ace991744ed4a15d9ed5d,32,0,f2541e4a,35584d57,07997ffd,69,0
a6c2c02b3603278d6d95c46cd5b9af41,32,0,ff591feb,35304d4d,a467fedf,61,0
cd5133e803e07516791f55af37013e89,32,0,d4721a8e,34684d1b,18077fff,63,0
bacc4dcd4ce9aa9abdcb5a13e622dc79,32,0,db7d1b6f,34104d05,f930377d,69,0
c86eb6c5d5d4da298f0a9cb44fad3f39,32,0,278104f0,33f04cfd,6eff1dbf,69,0
ec78a31c1e73f5796173c933cc897a9d,32,0,359306b2,33604cd9,e267f77f,69,0
f54c1b772e85a6027772f81a30ff4199,32,0,77d10efa,31704c5d,837ed7dd,65,0
8f04b395c3762bc45f6113d74682090d,32,0,7cda0f9b,31284c4b,6dddffbf,59,0
cf49b98f52edaabdad87b4c1e33ad99d,32,0,d7721aee,2c684b1b,a3ee77ff,73,0
a37d025b7d8e11e33b917996840431e5,32,0,de7b1bcf,2c204b09,0243ef7f,61,0
ca763ca284d905825b927dda9b96d82d,32,0,24810490,2bf04afd,49537fff,63,0
bdeb4287cbd0da0e9f4672664ab53add,32,0,2b8e0571,2b884ae3,e4efb7ff,69,0
e9c009f46676d50f5b98d6460a6a2965,32,0,67c20cf8,29e84a7b,bfcbf7ff,61,0
bbc75ccc0a6fc175a99b832859374a09,32,0,aa0e1541,278849e3,f855f77f,63,0
f445d24ec7a3aaa63f87e5e3aff55339,32,0,e0441c08,25d84977,467c91fd,73,0
8e0d7aac2a50276017940e2ed9881bad,32,0,eb4f1d69,25804961,fc27aeff,57,0
df1c0452cdeaf60d1515055856ba4029,32,0,c165182c,24d04935,db9fb5ff,57,0
e0a3d47a6627bd8fa9ae923463830f05,32,0,d5711aae,2470491d,30fc35fd,63,0
cc58fad1eac679b231ea4856a80b2c29,32,0,43e7087c,20c04831,840ef57f,61,0
b4f1cf5c7db78a49482a74c75f15d419,32,0,a90a1521,1fa847eb,20aefd5f,67,0
f39ca294589d6dbcf4ae592bc1642f71,32,0,81221024,1ee847bb,41b7fd7f,67,0
c9194731b94cf8528e4a61113bb02861,32,0,f3501e6a,1d78475f,c9377d7f,55,1
d0284ffa1592da7aa801367570875ae9,32,0,24870490,1bc046f1,cb87f7bf,61,0
b4f47ffce19ffb1a7860128ae8549d95,32,0,3c9f0793,1b0046c1,d9e3f5fd,69,0
a01279c8401bec33ee49655d2422c1a9,32,0,09aa0135,1aa846ab,dfc779fd,55,0
bbbbbc39207188e1bc8ba7b6923fcb21,32,0,0fac01f5,1a9846a7,a5edffff,67,0
b578413809281fbca0ce1ddfe90e59ad,32,0,ec4e1d89,15884563,055497ff,63,1
f08f39f24f16d9f83466617eaa4a5e15,32,0,f3511e6a,1570455d,750edeff,67,0
b0451c2d70bcd7c80a7e1006b1bddccd,32,0,f95b1f2b,15204549,0493fdff,61,1
a97414e6dc62f5e02c354762fa8aae45,32,0,2e8c05d1,139844e7,21a7ad7d,63,0
b57a9900a68878f7fc6bd91dc911dd7d,32,0,0aa80155,12b844af,0b1bbfff,69,0
b040ac8dec94a69b3a34764b06fc9541,32,0,6cce0d99,11884463,4913f9ff,59,0
aed43469f56a0a3dc246b979e8521aa9,32,0,7fdd0ffb,11104445,a36ff7ff,63,0
e151d2730b2e77f638b57d3d89cecec5,32,0,46e408dc,10d84437,852efdfd,71,0
b7e7e49af6144f5eb8a82adf837aecf1,32,0,4eec09dd,10984427,2a5747ff,73,0
d41cdbd685201eaa4a442655b73ecd29,32,0,a60714c0,0fc043f1,ade75fff,61,0
c75d95f53e24e0465ef10d16fecee8a5,32,0,b1101622,0f7843df,0ff26fff,69,0
a9f33b2372537aa9e0cb910c44c5fc0d,32,0,8f2e11e5,0e8843a3,d5d2fadf,63,0
d686ced4e6343f1b626877186a0b31f9,32,0,91301226,0e78439f,0d1f77ff,65,0
f7aaee80678fce274a4e8dc926c23c61,32,0,e5441ca8,0dd84377,004d6fff,65,0
9ea308413178bd0d76e84d47194f5179,32,0,f9581f2b,0d38434f,147dffff,61,0
e34e308c69abbe4580c23edccaabe48d,32,0,369706d2,0b4042d1,d67bfb5f,63,0
c0ff6d42b88c78d0ec2737cfcc09d899,32,0,06a700d4,0ac042b1,1809ffff,65,0
a11968c9069d87dcfa19bc669b3757d9,32,0,78d90f1b,0930424d,dacdf7ff,67,0
fecbeb36c87ec1ece4dd0d796f349ed1,32,0,b1111622,077041dd,233376df,75,0
dd7ab6f8195907798838046a6996a2c5,32,0,81211024,06f041bd,c67eb7ff,61,0
aae7c8dd5650d8f54cec0bd6b8b54035,32,0,8e2e11c5,068841a3,2bfa5fff,65,0
b9a1ee66dedc300134b6821a661ba8e5,32,0,ea4a1d49,05a8416b,67e273ff,61,0
aae0a04565d8ceed2003a9592feb8d69,32,0,fd5d1fab,05104145,e00fefff,61,0
c999006c24f561032e5b15f012a1b775,32,0,21810430,03f040fd,2cf32cff,57,0
cca45d795d61a97784eb18294a123215,32,0,34940692,035840d7,b45f35ff,59,0
84819bec8a2d2b61906b227639565295,32,0,5cfc0b9f,00184007,877b67ff,57,0
f3126ce8fd0f673635d99365de215ae7,32,0,bd2217a4,fee83fbb,877deeff,71,1
e8bba9199d6503e4671b518e683c506f,32,0,bb241764,fed83fb7,76fb36ff,63,0
97c934763a8a504e89571515d1ac50c7,32,0,d6491ac9,fdb03f6d,336dfdff,59,0
b9af6747e6f7a3da55d03cb5504f4267,32,0,049b0093,fb203ec9,dfdff77f,71,0
8ef83cbd96547266af1c42719a9b224f,32,0,019e0033,fb083ec3,793cfeff,65,0
f310b4d052af007d697c57a7fe3ede37,32,0,5bc40b78,f9d83e77,a16db7ff,71,0
a87354fe0d6f6a9f05a6e43453d45667,32,0,57c80af9,f9b83e6f,b3c417ff,67,0
955691d4c5b600ac91312215bbd8e59b,32,0,74eb0e9d,f8a03e29,6802777f,59,0
a201ca2eb515d1106bfd5cd1710c85b3,32,0,71ee0e3d,f8883e23,237b79fd,59,0
ae5f4ab5ccd071e4337b157a405626b3,32,0,d6481ac9,f5b83d6f,bedf79ff,65,0
937a8f9f04091bd7a7ecd35ba85a954f,32,0,f56b1ead,f4a03d29,360afeff,69,0
c26929594c13adf1f9c81cef07774a1b,32,0,39a70734,f2c03cb1,a47b2cdd,65,0
bd1cdcaed874e8437b6bfafb29b987ef,32,0,27b904f7,f2303c8d,bd63b7ff,77,0
8a4cefcc9b5f2fe7ed4826b074332a9b,32,0,51cf0a39,f1803c61,f8a9b9fd,69,0
d41252f7bd0b8d712b2298fa816a27ab,32,0,48d6091a,f1483c53,bdf4ebff,63,0
d68847f5de1facc0030ec9b75c5fdb7b,32,0,7fe10ffc,f0f03c3d,210c7ffd,71,0
d947c36d8248466a67f4086a0f2512db,32,0,9e0313c0,efe03bf9,31ecdeff,59,0
96c225777c0c3ba19d07cc2e6eb9c6b7,32,0,a73a14e7,ee283b8b,ef35ff5d,67,0
a1957e8d0cafea1d67cbb2eaa46da69f,32,0,a23f1447,ee003b81,e3f3feff,71,1
e9b0b818dbe3680b734b88b5d729c61f,32,0,ca57194a,ed403b51,e523ffff,65,0
9160ddc0faa4a3372fd1f6f75c7ef68b,32,0,108d0211,eb903ae5,74edc1fd,73,0
aedf0de85169e8b5936a619b6947b9a7,32,0,04990093,eb303acd,b4f3355f,69,1
b4fd9e45ea3c7ed975e90eaa495eba4b,32,0,a13d1427,e6103985,b79bf7ff,73,0
aa6e6e39c04ac467e174631730aef8ff,32,0,c15d182b,e5103945,29ab7ffd,67,0
a8f47b3ba35ee5d6c958325aed9b042f,32,0,f66a1ecd,e4a8392b,040ff5ff,69,0
8ce26ee268f9ca86272167dd6ebf418b,32,0,e4781c8f,e438390f,35f77eff,67,0
d78356f49899c72f175e108ce34a4d0b,32,0,0e9201d2,e36838db,344035ff,63,0
f9e7ddfdeb4453f0977cfdee42b6db7b,32,0,3aa60754,e2c838b3,4067c7ff,83,0
ceb7ee9fa86f9454015f21a51f3c760f,32,0,4cd0099a,e178385f,302b3eff,69,0
8e7dcb4097c59a643f4750dd04cbf4d7,32,0,46da08db,e128384b,6869f6ff,67,0
cc2dfb9dcb7bb5e5297370e8c2098adf,32,0,7be70f7c,e0c03831,019ab7ff,71,0
9fa690614fd5453903de2ad3900e2d8b,32,0,66fa0cdf,e028380b,2f7eb8ff,61,0
e232f8f9a1307eb6d0ae1b9b3fa350db,32,0,99021320,dfe837fb,6bdbe77f,69,0
e592d8768838816b3edde5802d7be437,32,0,c853190a,dd603759,e553feff,65,0
e590004e2798e620627821420d6460e7,32,0,2eb505d6,da503695,62c07f7f,49,0
9fdfc034f9e37dfe26846800ec47e52f,32,0,56cd0ad9,d9903665,a1763dff,69,0
b4861628f3aa21550c1688bb1508f63f,32,0,77ec0efd,d8983627,bf4776ff,57,0
b50a28ec1b1dc5f3d4b887ee14523207,32,0,a73d14e7,d6103585,cbdabdff,61,0
f812b36cb5c58f916a88b0683fa5d7e7,32,0,da401b48,d5f8357f,edae3f7f,67,0
f5c5bd93b89fba90daea90dbb8e4f953,32,0,38a20714,d2e834bb,24ccf7ff,73,0
a9067d32ce572faf5843dd5307d6c5ef,32,0,65ff0cbf,d0003401,efb8f7ff,71,0
ae217278496e5f3b7acef526ab41234b,32,0,950c12a1,cf9833e7,95bf2fff,67,0
82dfec7359a7ea55d2c04909d78849eb,32,0,960f12c1,cf8033e1,e36beffd,65,0
87e2b16620332221787044d08f3bcc8b,32,0,831a1063,cf2833cb,79cbfdff,55,0
8578a46443270390505c159d520e305b,32,0,b42d1685,ce9033a5,c26fbfff,51,1
e1a49462b72a22f0803d3162caddf727,32,0,ac351586,ce503395,d3931dff,61,0
f7da5f6cda1a7323629dd33afb81d31b,32,0,48d1091a,c970325d,3fda36df,73,0
d46b02a20b3db5b60e78da29fd23ef0f,32,0,78e10f1c,c8f0323d,1045fd7f,67,0
f1f129bf282d7e4038af80fb7f5d6e93,32,0,ba221744,c6e831bb,556ebedf,71,0
a27d2adb9f0b98847eed784fba04049b,32,0,d44c1a89,c5983167,503cdbff,65,0
bce9b23f86f53422869fb77d54aa8b73,32,0,c75f18eb,c5003141,08b7c7ff,71,0
8924fcc79542c42f547f98f4434b178b,32,0,f56d1ead,c4903125,43df7dff,63,0
edf8ccc1614fe54f841ebc0bdb98d0f7,32,0,ed751dae,c4503115,a7f09dff,69,0
b69b2cef3e8f8fade8c40f98767258a7,32,0,e1791c2f,c430310d,12f1fdff,71,0
ccd15c357cdc65209c722097201094e3,32,0,0c940192,c35830d7,e045c9ff,55,0
b69e9c4fa2a7fefed88e69d5c133112b,32,0,74ec0e9d,c0983027,c41db7ff,71,0
8c1c117270fe7d08ce85f360acb9db67,32,0,75ed0ebd,c0903025,c46e75fd,65,0
aabd2b17487fbd9e270acbf799c15feb,32,0,8e1911c3,bf302fcd,7f92f7ff,75,0
f679832e0d3f3eb9c94c24f0b1adae0b,32,0,a0371406,be402f91,7bc7adff,67,0
